Unnamed: 0,classified_id,classified_type,classified_price,classified_zip,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_outdoor_terrace_exists,customer_id
7561,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7562,10070678.0,apartment,499900,1050.0,hyperequipped,1936.0,good,fueloil,271.0,2.0,0.0,0,3879610.0
7564,9550735.0,apartment,559000,2000.0,0,0.0,asnew,gas,0.0,2.0,0.0,True,2184.0
7569,10065218.0,apartment,649000,2018.0,usahyperequipped,1899.0,tobedoneup,gas,280.0,5.0,0.0,0,2368.0
7576,9550736.0,apartment,799000,2000.0,0,0.0,asnew,gas,0.0,2.0,0.0,True,2184.0
7592,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7594,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7596,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7598,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7599,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7607,10140654.0,apartment,239000,1340.0,installed,2002.0,good,gas,138.0,1.0,0.0,True,1580191.0
7608,10147303.0,apartment,269000,9520.0,hyperequipped,2012.0,asnew,gas,131.0,3.0,0.0,True,3884848.0
7610,10146855.0,apartment,485000,1170.0,usahyperequipped,2000.0,good,gas,117.0,3.0,0.0,True,3359182.0
7613,10135120.0,apartment,275000,3012.0,hyperequipped,1975.0,asnew,gas,296.0,2.0,0.0,0,926789.0
7617,9669064.0,apartment,180000,4020.0,0,2021.0,asnew,electric,0.0,1.0,0.0,True,734328.0
7621,9882303.0,apartment,218000,9900.0,installed,2020.0,asnew,gas,0.0,2.0,0.0,True,2126895.0
7622,9775758.0,apartment,218000,9900.0,installed,2020.0,asnew,gas,0.0,2.0,0.0,0,2126895.0
7625,10024253.0,apartment,279500,4130.0,usauninstalled,2022.0,asnew,gas,0.0,2.0,0.0,True,3876178.0
7626,10114816.0,apartment,285000,1000.0,usahyperequipped,2021.0,asnew,gas,0.0,1.0,0.0,0,3389031.0
7627,10138394.0,apartment,289000,2940.0,0,2018.0,asnew,gas,118.0,2.0,0.0,True,723713.0
7630,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7632,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7634,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7636,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7637,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7638,10139821.0,apartment,299000,1040.0,0,1956.0,good,fueloil,435.0,2.0,0.0,True,2105199.0
7641,10007877.0,apartment,309000,1050.0,installed,2022.0,asnew,gas,45.0,1.0,0.0,True,2595964.0
7642,10007880.0,apartment,309000,1160.0,installed,2022.0,asnew,gas,45.0,1.0,0.0,True,2595964.0
7643,10127988.0,apartment,375000,3300.0,installed,2021.0,asnew,gas,0.0,3.0,0.0,True,1307331.0
7644,9804033.0,apartment,380000,8000.0,hyperequipped,0.0,asnew,gas,0.0,2.0,0.0,True,1526.0
7645,9652454.0,apartment,380000,8000.0,hyperequipped,0.0,asnew,gas,0.0,2.0,0.0,True,1526.0
7650,10140031.0,apartment,469000,2000.0,hyperequipped,0.0,asnew,gas,187.0,2.0,0.0,True,3423211.0
7651,10085006.0,apartment,530000,1000.0,hyperequipped,0.0,asnew,gas,0.0,2.0,0.0,True,3083380.0
7654,9800521.0,apartment,576000,4020.0,0,2021.0,asnew,electric,0.0,3.0,0.0,True,734328.0
7656,7735869.0,apartment,630000,4900.0,hyperequipped,2017.0,asnew,pellet,0.0,3.0,0.0,True,3160708.0
7657,9542910.0,apartment,673000,1301.0,usahyperequipped,2022.0,asnew,gas,0.0,3.0,0.0,True,1573.0
7658,9542911.0,apartment,697000,1301.0,usahyperequipped,2022.0,asnew,gas,0.0,4.0,0.0,True,1573.0
7660,10121556.0,apartment,699000,8400.0,0,2021.0,asnew,gas,0.0,2.0,0.0,True,3883125.0
7664,10157750.0,apartment,260000,5000.0,installed,2011.0,good,gas,155.0,2.0,0.0,True,47821.0
7668,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7670,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7672,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7674,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7675,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7677,10143299.0,apartment,185000,1081.0,hyperequipped,0.0,tobedoneup,gas,466.0,2.0,0.0,True,2665838.0
7678,10131866.0,apartment,185000,8300.0,installed,1969.0,good,electric,393.0,1.0,0.0,True,2152.0
7679,10131865.0,apartment,185000,8301.0,installed,1969.0,good,electric,393.0,1.0,0.0,True,2152.0
7680,10071481.0,apartment,249000,8400.0,0,2015.0,asnew,gas,102.0,2.0,0.0,0,2252397.0
7681,10131237.0,apartment,419000,2100.0,0,1957.0,good,gas,215.0,4.0,0.0,True,3834443.0
7682,10130830.0,apartment,425000,2000.0,0,0.0,good,gas,130.0,3.0,0.0,True,2239033.0
7684,10072084.0,apartment,230000,1080.0,installed,1966.0,good,gas,137.0,2.0,0.0,True,1306479.0
7685,10151434.0,apartment,263550,2650.0,installed,2020.0,asnew,gas,0.0,1.0,0.0,True,3836463.0
7686,10151256.0,apartment,217500,9900.0,installed,0.0,asnew,gas,0.0,1.0,0.0,0,2126895.0
7688,10151221.0,apartment,279000,9052.0,hyperequipped,2021.0,asnew,gas,0.0,1.0,0.0,0,1915103.0
7691,10151222.0,apartment,495000,9052.0,hyperequipped,2021.0,asnew,gas,0.0,3.0,0.0,0,1915103.0
7692,10136190.0,apartment,447175,1420.0,hyperequipped,2022.0,asnew,gas,0.0,2.0,0.0,True,1538.0
7699,10056552.0,apartment,90000,3090.0,0,2010.0,tobedoneup,electric,495.0,1.0,0.0,0,518954.0
7700,9665610.0,apartment,95000,7033.0,0,0.0,tobedoneup,gas,422.0,3.0,0.0,True,1161242.0
7701,9839314.0,apartment,100000,5575.0,0,0.0,tobedoneup,electric,404.0,2.0,0.0,True,3873543.0
7702,10061659.0,apartment,104000,4100.0,0,0.0,good,fueloil,225.0,1.0,0.0,0,3853969.0
7703,9900108.0,apartment,119000,4800.0,installed,0.0,good,gas,401.0,1.0,0.0,0,3636466.0
7704,10008020.0,apartment,120000,2830.0,0,1911.0,tobedoneup,gas,305.0,1.0,0.0,0,3741253.0
7705,9749223.0,apartment,120000,6980.0,installed,0.0,asnew,fueloil,277.0,2.0,0.0,0,1974205.0
7706,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7708,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7710,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7712,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7713,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7714,10023596.0,apartment,125000,8434.0,0,1978.0,tobedoneup,electric,550.0,2.0,0.0,0,782997.0
7715,9900109.0,apartment,129000,4800.0,installed,0.0,good,gas,240.0,2.0,0.0,0,3636466.0
7716,9900106.0,apartment,129000,4800.0,installed,0.0,good,gas,166.0,2.0,0.0,0,3636466.0
7718,10067785.0,apartment,130000,7134.0,installed,2008.0,asnew,gas,104.0,1.0,0.0,True,1721265.0
7719,10071291.0,apartment,130000,8430.0,0,1976.0,justrenovated,electric,395.0,0.0,0.0,0,507013.0
7720,10026106.0,apartment,139000,8430.0,installed,2005.0,good,electric,255.0,1.0,0.0,True,3854999.0
7723,10046421.0,apartment,149000,2020.0,installed,1968.0,tobedoneup,gas,279.0,1.0,0.0,0,3833595.0
7725,10118313.0,apartment,150000,8400.0,installed,2002.0,good,electric,170.0,2.0,0.0,0,2547553.0
7726,10096741.0,apartment,155000,2600.0,usainstalled,0.0,good,fueloil,278.0,1.0,0.0,0,2415748.0
7727,10054364.0,apartment,159000,2060.0,installed,0.0,good,gas,378.0,1.0,0.0,0,3154209.0
7728,9626730.0,apartment,159000,2100.0,installed,1970.0,asnew,gas,210.0,1.0,0.0,True,921535.0
7729,9398347.0,apartment,160000,6980.0,installed,0.0,asnew,fueloil,384.0,2.0,0.0,True,1974205.0
7730,9987273.0,apartment,162000,1400.0,semiequipped,0.0,asnew,gas,250.0,1.0,0.0,True,3873543.0
7734,10115109.0,apartment,180000,1040.0,usainstalled,0.0,tobedoneup,electric,279.0,1.0,0.0,True,2105199.0
7735,9946443.0,apartment,180000,8434.0,0,1954.0,good,electric,215.0,1.0,0.0,0,782997.0
7736,10093720.0,apartment,185000,8430.0,0,1984.0,good,electric,229.0,0.0,0.0,True,512561.0
7739,10120822.0,apartment,195000,2170.0,0,0.0,asnew,gas,475.0,2.0,0.0,True,3068194.0
7741,10099281.0,apartment,199000,8500.0,installed,0.0,good,gas,200.0,2.0,0.0,True,3837586.0
7742,10053919.0,apartment,199000,8900.0,0,1991.0,asnew,electric,245.0,2.0,0.0,True,2294235.0
7744,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7746,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7748,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7750,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7751,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7754,10107390.0,apartment,208000,7800.0,0,2018.0,asnew,gas,80.0,1.0,0.0,True,1548676.0
7755,9601367.0,apartment,209000,1020.0,semiequipped,0.0,good,fueloil,702.0,2.0,0.0,True,1612310.0
7756,9934491.0,apartment,213000,8460.0,hyperequipped,0.0,good,gas,0.0,1.0,0.0,0,2592834.0
7757,9419793.0,apartment,215400,8434.0,hyperequipped,0.0,asnew,gas,0.0,1.0,0.0,True,2921751.0
7758,10084274.0,apartment,218000,1083.0,installed,0.0,good,gas,208.0,2.0,0.0,0,76092.0
7759,10071679.0,apartment,218000,3580.0,usahyperequipped,1957.0,good,gas,157.0,2.0,0.0,True,3356489.0
7761,10055144.0,apartment,225000,2060.0,usahyperequipped,0.0,asnew,gas,184.0,1.0,0.0,True,3878356.0
7765,9557504.0,apartment,229900,2140.0,installed,0.0,good,gas,195.0,3.0,0.0,True,23235.0
7768,9733522.0,apartment,235000,2140.0,0,0.0,good,gas,157.0,2.0,0.0,True,3702188.0
7769,8585646.0,apartment,237500,9700.0,0,2015.0,asnew,gas,93.52,1.0,0.0,True,1548676.0
7770,8814751.0,apartment,237500,9700.0,0,2015.0,asnew,gas,93.52,1.0,0.0,True,1548676.0
7772,9913898.0,apartment,239000,1630.0,installed,0.0,good,gas,0.0,2.0,0.0,True,3569147.0
7774,10072134.0,apartment,240000,1180.0,installed,0.0,good,electric,0.0,1.0,0.0,0,292914.0
7775,8152275.0,apartment,243000,7370.0,installed,2020.0,asnew,gas,0.0,3.0,0.0,True,494045.0
7776,10103137.0,apartment,245000,2060.0,installed,0.0,justrenovated,gas,153.0,2.0,0.0,True,3703805.0
7777,10019331.0,apartment,245000,4130.0,0,2021.0,asnew,gas,115.0,3.0,0.0,True,1768158.0
7778,10044978.0,apartment,248000,9700.0,0,2010.0,asnew,gas,219.0,1.0,0.0,True,1548676.0
7779,10107264.0,apartment,249000,2060.0,0,0.0,justrenovated,fueloil,284.0,2.0,0.0,True,3882255.0
7781,10102042.0,apartment,255000,1160.0,installed,0.0,good,electric,0.0,2.0,0.0,0,1861729.0
7782,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7784,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7786,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7788,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7789,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7790,10020290.0,apartment,259000,9600.0,0,1930.0,asnew,gas,71.0,1.0,0.0,0,1548676.0
7791,9819158.0,apartment,259000,9600.0,0,1930.0,asnew,gas,71.0,1.0,0.0,0,1548676.0
7792,10069056.0,apartment,265000,8300.0,0,2018.0,good,gas,84.0,1.0,0.0,True,3690217.0
7796,10066691.0,apartment,270000,2800.0,0,1992.0,asnew,gas,121.0,2.0,0.0,True,2216813.0
7799,9967295.0,apartment,275000,1785.0,usainstalled,2006.0,asnew,gas,0.0,2.0,0.0,0,1805551.0
7800,9998498.0,apartment,275000,3020.0,0,1995.0,good,gas,216.0,2.0,0.0,True,829997.0
7804,10103874.0,apartment,285000,3090.0,0,1937.0,good,gas,302.0,3.0,0.0,True,518954.0
7806,10058229.0,apartment,290000,8300.0,installed,1977.0,justrenovated,gas,132.0,1.0,0.0,0,3878461.0
7807,10109667.0,apartment,295000,1050.0,installed,1969.0,torenovate,gas,0.0,2.0,0.0,True,3735862.0
7809,9944787.0,apartment,297000,8630.0,installed,2022.0,asnew,gas,0.0,2.0,0.0,True,3238005.0
7812,9674630.0,apartment,309000,2000.0,semiequipped,0.0,good,fueloil,0.0,2.0,0.0,True,337457.0
7813,9935995.0,apartment,319000,2060.0,installed,2021.0,asnew,gas,0.0,2.0,0.0,True,2837127.0
7817,9933817.0,apartment,329000,2000.0,hyperequipped,0.0,asnew,gas,117.0,2.0,0.0,True,3512823.0
7818,10119139.0,apartment,330000,1090.0,hyperequipped,1995.0,asnew,gas,0.0,3.0,0.0,True,3882861.0
7819,10063580.0,apartment,330000,1180.0,installed,0.0,asnew,gas,170.0,2.0,0.0,True,3874287.0
7820,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7822,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7824,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7826,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7827,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7830,10090990.0,apartment,338000,9050.0,0,2012.0,asnew,gas,124.0,1.0,0.0,True,3880995.0
7833,10029455.0,apartment,345000,2000.0,0,0.0,good,gas,100.0,2.0,0.0,0,2239033.0
7835,9848117.0,apartment,349000,9890.0,0,2008.0,asnew,gas,171.0,2.0,0.0,0,1548676.0
7836,10127636.0,apartment,370000,1000.0,usainstalled,2014.0,good,gas,0.0,2.0,0.0,True,3883466.0
7838,10114667.0,apartment,380000,1000.0,usahyperequipped,0.0,good,gas,245.0,2.0,0.0,True,3198158.0
7839,10112473.0,apartment,380000,1080.0,usahyperequipped,0.0,good,gas,245.0,2.0,0.0,True,3198158.0
7845,10125546.0,apartment,424600,3060.0,hyperequipped,2020.0,asnew,electric,0.0,3.0,0.0,True,1915103.0
7846,10103954.0,apartment,450000,1180.0,installed,0.0,justrenovated,fueloil,0.0,2.0,0.0,0,1247379.0
7847,9980800.0,apartment,468000,8900.0,usainstalled,2005.0,asnew,electric,271.0,4.0,0.0,True,2294235.0
7849,10085863.0,apartment,490000,2180.0,0,2011.0,asnew,gas,157.0,2.0,0.0,True,723713.0
7851,10056676.0,apartment,562000,1780.0,installed,2021.0,asnew,gas,0.0,3.0,0.0,True,3238005.0
7853,10121753.0,apartment,595000,1190.0,notinstalled,1900.0,torenovate,gas,0.0,3.0,0.0,True,1247379.0
7854,9768980.0,apartment,595000,2540.0,installed,2005.0,good,gas,168.0,3.0,0.0,True,3426450.0
7856,9965964.0,apartment,620000,3500.0,installed,2021.0,asnew,gas,0.0,2.0,0.0,0,3857871.0
7858,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7860,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7862,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7864,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7865,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7866,10042473.0,apartment,650000,8300.0,installed,2008.0,asnew,gas,157.0,3.0,0.0,True,2152.0
7867,10042471.0,apartment,650000,8301.0,installed,2008.0,asnew,gas,157.0,3.0,0.0,True,2152.0
7868,9939526.0,apartment,695000,1050.0,usahyperequipped,2021.0,asnew,gas,0.0,2.0,0.0,True,3467306.0
7869,10068849.0,apartment,695000,1850.0,installed,0.0,justrenovated,gas,120.0,3.0,0.0,True,3393240.0
7870,9939951.0,apartment,695000,2240.0,hyperequipped,0.0,asnew,gas,0.0,3.0,0.0,True,667471.0
7873,9498631.0,apartment,749000,2000.0,installed,0.0,asnew,gas,0.0,3.0,0.0,True,667471.0
7880,10026628.0,apartment,240000,1420.0,installed,1990.0,good,gas,130.0,2.0,0.0,0,1267919.0
7881,10026629.0,apartment,275000,1420.0,installed,1990.0,good,gas,96.0,3.0,0.0,0,1267919.0
7882,10132493.0,apartment,329000,1080.0,usasemiequipped,1974.0,good,electric,234.0,3.0,0.0,True,3826086.0
7887,10134990.0,apartment,198000,9500.0,hyperequipped,0.0,asnew,gas,0.0,1.0,0.0,0,3340108.0
7888,10134989.0,apartment,211000,9500.0,hyperequipped,0.0,asnew,gas,0.0,1.0,0.0,True,3340108.0
7889,10134987.0,apartment,223000,9500.0,hyperequipped,0.0,asnew,gas,0.0,2.0,0.0,True,3340108.0
7890,10134317.0,apartment,595000,1150.0,hyperequipped,2020.0,good,gas,0.0,1.0,0.0,True,2925102.0
7894,9772704.0,apartment,149500,7866.0,installed,2021.0,asnew,gas,0.0,1.0,0.0,True,3451859.0
7895,9735141.0,apartment,162500,6141.0,hyperequipped,0.0,asnew,gas,72.0,2.0,0.0,0,564177.0
7896,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7898,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7900,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7902,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7903,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7904,9805723.0,apartment,170000,6000.0,hyperequipped,2021.0,asnew,gas,116.0,1.0,0.0,True,3855004.0
7908,9805738.0,apartment,255000,6000.0,hyperequipped,2021.0,asnew,gas,116.0,3.0,0.0,0,3855004.0
7910,9983127.0,apartment,265000,8620.0,0,1993.0,asnew,electric,343.0,1.0,0.0,0,2997026.0
7917,10138639.0,apartment,399000,1040.0,notinstalled,1930.0,torenovate,gas,483.0,3.0,0.0,True,2506159.0
7920,10099599.0,apartment,452539,7850.0,hyperequipped,2022.0,asnew,gas,51.0,3.0,0.0,True,3451859.0
7922,10090345.0,apartment,600000,3000.0,hyperequipped,0.0,asnew,gas,60.0,3.0,0.0,True,1307331.0
7923,10090347.0,apartment,700000,3000.0,hyperequipped,0.0,asnew,gas,60.0,3.0,0.0,True,1307331.0
7927,10157579.0,apartment,159000,1070.0,notinstalled,1963.0,good,fueloil,388.0,2.0,0.0,True,3826086.0
7928,10143534.0,apartment,180000,1300.0,semiequipped,1972.0,tobedoneup,gas,136.0,2.0,0.0,True,47821.0
7929,10143799.0,apartment,325000,1050.0,0,1937.0,good,gas,349.0,1.0,0.0,True,130929.0
7930,10143085.0,apartment,490000,9000.0,usahyperequipped,2017.0,good,gas,54.0,2.0,0.0,True,1989885.0
7931,10130260.0,apartment,148000,4000.0,installed,0.0,asnew,gas,372.0,2.0,0.0,0,3876246.0
7932,10130497.0,apartment,200000,1400.0,installed,0.0,good,gas,192.0,2.0,0.0,True,1267919.0
7933,10131987.0,apartment,260000,2850.0,installed,0.0,asnew,gas,297.0,3.0,0.0,True,3497938.0
7934,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7936,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7938,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7940,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7941,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7942,10146582.0,apartment,129000,1020.0,semiequipped,0.0,good,gas,0.0,0.0,0.0,0,3884724.0
7943,10104799.0,apartment,300000,1050.0,0,0.0,asnew,gas,317.0,2.0,0.0,0,2876174.0
7950,10130498.0,apartment,190000,1400.0,installed,0.0,good,gas,269.0,2.0,0.0,True,1267919.0
7951,10150683.0,apartment,198000,1081.0,0,0.0,tobedoneup,gas,224.0,2.0,0.0,True,3046939.0
7953,10148706.0,apartment,274900,2070.0,installed,0.0,asnew,gas,151.0,2.0,0.0,True,23235.0
7954,10112693.0,apartment,425000,1300.0,hyperequipped,1990.0,good,electric,294.0,3.0,0.0,True,3507385.0
7959,10155697.0,apartment,148000,1420.0,0,0.0,torenovate,electric,667.0,2.0,0.0,0,1790430.0
7960,10154762.0,apartment,250000,9000.0,0,0.0,asnew,gas,203.0,1.0,0.0,0,3709747.0
7961,10085869.0,apartment,175000,1400.0,installed,1990.0,torenovate,electric,0.0,2.0,0.0,True,3649725.0
7962,10141758.0,apartment,380000,8400.0,hyperequipped,1964.0,justrenovated,gas,0.0,2.0,0.0,0,3837663.0
7963,10142231.0,apartment,780000,1180.0,hyperequipped,0.0,asnew,gas,248.0,4.0,0.0,True,2323.0
7964,9871144.0,apartment,54900,6000.0,notinstalled,1964.0,torenovate,gas,457.0,1.0,0.0,0,1251824.0
7965,10028420.0,apartment,89500,5580.0,installed,0.0,tobedoneup,gas,428.0,1.0,0.0,True,3016158.0
7966,9911032.0,apartment,90000,8430.0,0,1954.0,good,gas,230.0,1.0,0.0,0,782997.0
7967,10049588.0,apartment,94900,4101.0,semiequipped,0.0,good,gas,286.0,1.0,0.0,0,3636466.0
7968,9923773.0,apartment,95000,8430.0,0,1954.0,good,gas,345.0,1.0,0.0,0,782997.0
7969,10025189.0,apartment,99000,4000.0,semiequipped,0.0,good,gas,218.0,1.0,0.0,0,3853969.0
7970,9997491.0,apartment,99000,8434.0,0,1966.0,tobedoneup,gas,269.0,0.0,0.0,True,3652115.0
7972,10158182.0,house,240000,5300.0,installed,0.0,justrenovated,fueloil,299.0,2.0,300.0,True,1629111.0
7974,10158172.0,apartment,260000,8870.0,installed,2020.0,good,gas,47.0,2.0,0.0,True,187341.0
7976,10158153.0,house,445000,1410.0,hyperequipped,1973.0,good,electric,555.0,2.0,681.0,True,1628452.0
7978,9641565.0,house,184000,2550.0,0,0.0,good,gas,0.0,5.0,155.0,True,3160564.0
7979,10121293.0,house,275000,1420.0,0,0.0,torenovate,fueloil,515.0,2.0,207.0,0,1790430.0
7980,10020772.0,apartment,126000,2018.0,hyperequipped,0.0,good,fueloil,140.0,1.0,0.0,True,3154209.0
7981,10075987.0,apartment,127500,2000.0,0,1999.0,good,electric,240.0,0.0,0.0,0,723713.0
7982,10075986.0,apartment,127500,2000.0,0,1999.0,good,electric,246.0,0.0,0.0,0,723713.0
7985,10020773.0,apartment,132000,2018.0,hyperequipped,0.0,good,fueloil,140.0,1.0,0.0,True,3154209.0
7986,9955579.0,apartment,135000,4000.0,0,0.0,good,gas,233.0,1.0,0.0,0,1587457.0
7987,9920669.0,apartment,135000,4030.0,semiequipped,0.0,asnew,electric,390.0,1.0,0.0,0,1768158.0
7988,10120967.0,apartment,139000,2018.0,installed,0.0,good,gas,501.0,1.0,0.0,True,3861118.0
7990,10062648.0,apartment,147500,8370.0,installed,1970.0,good,gas,158.0,0.0,0.0,0,615236.0
7992,10086057.0,apartment,149000,5300.0,installed,0.0,good,fueloil,343.0,2.0,0.0,True,3853974.0
7994,9966657.0,apartment,149500,7100.0,0,0.0,tobedoneup,gas,482.0,2.0,0.0,0,3853972.0
7995,9831326.0,apartment,150000,9051.0,hyperequipped,1993.0,asnew,electric,187.0,1.0,0.0,True,652545.0
7996,10100991.0,apartment,155000,6940.0,installed,0.0,good,electric,222.0,2.0,0.0,0,293320.0
7997,9907466.0,apartment,159000,2170.0,installed,1930.0,asnew,gas,646.0,1.0,0.0,0,2521638.0
7998,10008254.0,apartment,159000,5190.0,semiequipped,0.0,good,fueloil,191.0,2.0,0.0,0,1721265.0
7999,9932342.0,apartment,159000,7100.0,usainstalled,2005.0,asnew,gas,126.0,2.0,0.0,0,2762460.0
8000,9688015.0,apartment,159000,8370.0,installed,1982.0,asnew,electric,328.0,1.0,0.0,0,615236.0
8003,9972107.0,apartment,165000,4000.0,0,0.0,good,gas,321.0,2.0,0.0,0,91605.0
